,Date,Hour,State,code,Train,CarNumber,Equipement,Pressure
11668,2022-06-05,20:48:41,App,Door,94TR_,C2,2G,2.97
11669,2022-06-05,20:48:41,Disp,Door,94TR_,C2,2G,2.97
11670,2022-06-05,20:47:57,Disp,Door,140TR_,C2,3G,2.98
11671,2022-06-05,20:47:48,App,Door,140TR_,C2,3G,2.98
11672,2022-06-05,20:46:59,App,Door,112TR_,C4,2G,3.12
11673,2022-06-05,20:46:59,Disp,Door,112TR_,C4,2G,3.12
11680,2022-06-05,20:44:24,Disp,Door,101TR_,C3,1G,2.83
11681,2022-06-05,20:44:23,Disp,DoorGeneral,101TR_,T,-,2.83
11682,2022-06-05,20:44:23,Disp,Door,101TR_,C2,3D,2.83
11683,2022-06-05,20:44:23,Disp,Door,101TR_,C4,2D,2.83
11684,2022-06-05,20:44:22,App,DoorGeneral,101TR_,T,-,2.83
11685,2022-06-05,20:44:22,App,Door,101TR_,C3,1G,2.83
11686,2022-06-05,20:44:22,App,Door,101TR_,C2,3D,2.83
11687,2022-06-05,20:44:22,App,Door,101TR_,C4,2D,2.83
11688,2022-06-05,20:42:20,App,Pressure,86TR_,T,-,-
11689,2022-06-05,20:42:20,Disp,Pressure,86TR_,T,-,-
11696,2022-06-05,20:39:04,App,Pressure,86TR_,T,-,-
11697,2022-06-05,20:39:04,Disp,Pressure,86TR_,T,-,-
11698,2022-06-05,20:37:29,Disp,Door,107TR_,C2,2G,2.92
11699,2022-06-05,20:37:28,App,Door,107TR_,C2,2G,2.92
11700,2022-06-05,20:37:25,App,Door,22TR_,C5,3D,2.97
11701,2022-06-05,20:37:25,Disp,Door,22TR_,C5,3D,2.97
11708,2022-06-05,20:29:04,Disp,Door,112TR_,C1,3G,2.94
11709,2022-06-05,20:29:00,App,Door,112TR_,C1,3G,2.94
11722,2022-06-05,20:03:36,App,Pressure,1TR_,T,-,-
11723,2022-06-05,20:03:36,Disp,Pressure,1TR_,T,-,-
11724,2022-06-05,20:02:28,Disp,Door,14TR_,C5,2G,3.05
11725,2022-06-05,20:02:24,App,Door,14TR_,C5,2G,3.05
11726,2022-06-05,19:59:32,Disp,Door,14TR_,C3,2D,3.04
11727,2022-06-05,19:59:24,App,Door,14TR_,C3,2D,3.04
11728,2022-06-05,19:44:42,Disp,Door,45TR_,C1,1G,2.79
11729,2022-06-05,19:44:41,App,Door,45TR_,C1,1G,2.79
11730,2022-06-05,19:44:27,App,Pressure,70TR_,T,-,-
11731,2022-06-05,19:44:27,Disp,Pressure,70TR_,T,-,-
11732,2022-06-05,19:43:18,App,Pressure,1TR_,T,-,-
11733,2022-06-05,19:43:18,Disp,Pressure,1TR_,T,-,-
11736,2022-06-05,19:41:56,Disp,Door,52TR_,C2,1G,3.12
11737,2022-06-05,19:41:52,App,Door,52TR_,C2,1G,3.12
11738,2022-06-05,19:38:04,Disp,Door,26TR_,C4,1D,3.58
11739,2022-06-05,19:38:03,App,Door,26TR_,C4,1D,3.58
11740,2022-06-05,19:36:41,Disp,Door,1TR_,C5,1D,2.95
11741,2022-06-05,19:36:40,App,Door,1TR_,C5,1D,2.95
11746,2022-06-05,19:31:55,App,Pressure,1TR_,T,-,-
11747,2022-06-05,19:31:55,Disp,Pressure,1TR_,T,-,-
11750,2022-06-05,19:27:38,App,Door,68TR_,C3,2G,3.09
11751,2022-06-05,19:27:38,Disp,Door,68TR_,C3,2G,3.09
11752,2022-06-05,19:27:20,App,Pressure,1TR_,T,-,-
11753,2022-06-05,19:27:20,Disp,Pressure,1TR_,T,-,-
11760,2022-06-05,19:24:30,App,Pressure,94TR_,T,-,-
11761,2022-06-05,19:24:30,Disp,Pressure,94TR_,T,-,-
11764,2022-06-05,19:18:40,Disp,Door,94TR_,C5,3D,3.15
11765,2022-06-05,19:18:39,App,Door,94TR_,C5,3D,3.15
11766,2022-06-05,19:18:15,App,Pressure,94TR_,T,-,-
11767,2022-06-05,19:18:15,Disp,Pressure,94TR_,T,-,-
11768,2022-06-05,19:16:37,Disp,Door,5TR_,C4,3D,2.9
11769,2022-06-05,19:16:37,Disp,Door,5TR_,C1,2G,2.9
11770,2022-06-05,19:16:37,Disp,Pressure,14TR_,T,-,-
11771,2022-06-05,19:16:36,App,Door,5TR_,C4,3D,2.9
11772,2022-06-05,19:16:36,App,Door,5TR_,C1,2G,2.9
11773,2022-06-05,19:16:36,App,Pressure,14TR_,T,-,-
11786,2022-06-05,18:59:20,Disp,Door,77TR_,C1,3D,2.8
11787,2022-06-05,18:59:19,App,Door,77TR_,C1,3D,2.8
11792,2022-06-05,18:57:41,App,Pressure,14TR_,T,-,-
11793,2022-06-05,18:57:41,Disp,Pressure,14TR_,T,-,-
11798,2022-06-05,18:56:03,App,Pressure,25TR_,T,-,-
11799,2022-06-05,18:56:03,Disp,Pressure,25TR_,T,-,-
11806,2022-06-05,18:54:14,App,Pressure,14TR_,T,-,-
11807,2022-06-05,18:54:14,Disp,Pressure,14TR_,T,-,-
11810,2022-06-05,18:48:39,App,Pressure,85TR_,T,-,-
11811,2022-06-05,18:48:39,Disp,Pressure,85TR_,T,-,-
11814,2022-06-05,18:46:08,App,Pressure,14TR_,T,-,-
11815,2022-06-05,18:46:08,Disp,Pressure,14TR_,T,-,-
11816,2022-06-05,18:44:42,Disp,Pressure,1TR_,T,-,-
11817,2022-06-05,18:44:41,App,Pressure,1TR_,T,-,-
11822,2022-06-05,18:40:53,Disp,Door,86TR_,C3,2D,3.04
11823,2022-06-05,18:40:52,App,Door,86TR_,C3,2D,3.04
11826,2022-06-05,18:39:12,App,Pressure,14TR_,T,-,-
11827,2022-06-05,18:39:12,Disp,Pressure,14TR_,T,-,-
11830,2022-06-05,18:34:11,Disp,Door,108TR_,C1,3D,3.12
11831,2022-06-05,18:34:10,App,Door,108TR_,C1,3D,3.12
11840,2022-06-05,18:30:37,Disp,Door,112TR_,C2,3D,3.04
11841,2022-06-05,18:30:26,App,Door,112TR_,C2,3D,3.05
11842,2022-06-05,18:29:13,App,Pressure,85TR_,T,-,-
11843,2022-06-05,18:29:13,Disp,Pressure,85TR_,T,-,-
11846,2022-06-05,18:23:59,App,Pressure,1TR_,T,-,-
11847,2022-06-05,18:23:59,Disp,Pressure,1TR_,T,-,-
11852,2022-06-05,18:20:26,App,Door,94TR_,C2,1D,3.03
11853,2022-06-05,18:20:26,Disp,Door,94TR_,C2,1D,3.03
11864,2022-06-05,18:05:53,App,Door,112TR_,C4,2D,3.15
11865,2022-06-05,18:05:53,Disp,Door,112TR_,C4,2D,3.15
11866,2022-06-05,18:04:47,App,Door,26TR_,C3,1G,3.23
11867,2022-06-05,18:04:47,Disp,Door,26TR_,C3,1G,3.23
11876,2022-06-05,17:58:29,Disp,Door,86TR_,C2,3D,2.98
11877,2022-06-05,17:58:17,App,Door,86TR_,C2,3D,2.98
11878,2022-06-05,17:53:27,App,Door,80TR_,C1,1D,3.32
11879,2022-06-05,17:53:27,Disp,Door,80TR_,C1,1D,3.32
11888,2022-06-05,17:46:45,App,Door,16TR_,C4,1G,2.98
11889,2022-06-05,17:46:45,Disp,Door,16TR_,C4,1G,2.98
11898,2022-06-05,17:41:36,Disp,Door,30TR_,C1,2G,3.09
11899,2022-06-05,17:41:26,App,Door,30TR_,C1,2G,3.09
11902,2022-06-05,17:40:21,Disp,Door,93TR_,C4,1D,3.15
11903,2022-06-05,17:39:59,App,Door,93TR_,C4,1D,3.15
11908,2022-06-05,17:37:17,App,Door,94TR_,C2,1D,3
11909,2022-06-05,17:37:17,Disp,Door,94TR_,C2,1D,3
11912,2022-06-05,17:31:58,Disp,Door,128TR_,C2,3G,3
11913,2022-06-05,17:31:53,App,Door,128TR_,C2,3G,3
11914,2022-06-05,17:31:25,App,Pressure,1TR_,T,-,-
11915,2022-06-05,17:31:25,Disp,Pressure,1TR_,T,-,-
11919,2022-06-05,17:31:18,Disp,Door,5TR_,C4,3D,3.15
11921,2022-06-05,17:31:17,App,Door,5TR_,C4,3D,3.15
11922,2022-06-05,17:29:08,Disp,Door,5TR_,C4,3D,3.15
11923,2022-06-05,17:29:07,App,Door,5TR_,C4,3D,3.15
11926,2022-06-05,17:28:04,Disp,Door,70TR_,C2,2D,3.03
11927,2022-06-05,17:27:55,App,Door,70TR_,C2,2D,3.03
11928,2022-06-05,17:27:29,App,Pressure,1TR_,T,-,-
11929,2022-06-05,17:27:29,Disp,Pressure,1TR_,T,-,-
11930,2022-06-05,17:27:00,Disp,Door,84TR_,C4,3D,3.11
11931,2022-06-05,17:26:57,App,Door,84TR_,C4,3D,3.11
11932,2022-06-05,17:26:15,App,Pressure,46TR_,T,-,-
11933,2022-06-05,17:26:15,Disp,Pressure,46TR_,T,-,-
11934,2022-06-05,17:23:04,App,Pressure,65TR_,T,-,-
11935,2022-06-05,17:23:04,Disp,Pressure,65TR_,T,-,-
11936,2022-06-05,17:20:42,Disp,Door,120TR_,C4,2D,3.03
11937,2022-06-05,17:20:33,App,Door,120TR_,C4,2D,2.99
11938,2022-06-05,17:18:12,App,Pressure,1TR_,T,-,-
11939,2022-06-05,17:18:12,Disp,Pressure,1TR_,T,-,-
11942,2022-06-05,17:13:48,App,Door,85TR_,C5,2D,2.97
11943,2022-06-05,17:13:48,Disp,Door,85TR_,C5,2D,2.97
11950,2022-06-05,17:09:36,App,Pressure,14TR_,T,-,-
11951,2022-06-05,17:09:36,Disp,Pressure,14TR_,T,-,-
11952,2022-06-05,17:07:54,App,Pressure,25TR_,T,-,-
11953,2022-06-05,17:07:54,Disp,Pressure,25TR_,T,-,-
11954,2022-06-05,17:07:32,App,Pressure,14TR_,T,-,-
11955,2022-06-05,17:07:32,Disp,Pressure,14TR_,T,-,-
11956,2022-06-05,17:06:17,Disp,Door,1TR_,C5,1D,2.98
11957,2022-06-05,17:06:16,App,Door,1TR_,C5,1D,2.98
11960,2022-06-05,17:05:32,Disp,Door,94TR_,C3,1G,3.14
11961,2022-06-05,17:05:24,App,Door,94TR_,C3,1G,3.14
11962,2022-06-05,17:04:39,Disp,Door,83TR_,C5,1G,3.15
11963,2022-06-05,17:04:37,App,Door,83TR_,C5,1G,3.15
11964,2022-06-05,17:03:34,Disp,Pressure,14TR_,T,-,-
11965,2022-06-05,17:03:34,Disp,Door,60TR_,C4,1G,3.24
11966,2022-06-05,17:03:33,App,Pressure,14TR_,T,-,-
11967,2022-06-05,17:03:33,App,Door,60TR_,C4,1G,3.24
11968,2022-06-05,17:03:16,App,Pressure,25TR_,T,-,-
11969,2022-06-05,17:03:16,Disp,Pressure,25TR_,T,-,-
11970,2022-06-05,17:00:39,App,Pressure,14TR_,T,-,-
11971,2022-06-05,17:00:39,Disp,Pressure,14TR_,T,-,-
11974,2022-06-05,16:59:03,App,Pressure,25TR_,T,-,-
11975,2022-06-05,16:59:03,Disp,Pressure,25TR_,T,-,-
11980,2022-06-05,16:56:09,Disp,Door,119TR_,C4,3G,3.15
11981,2022-06-05,16:55:54,App,Door,119TR_,C4,3G,3.15
11982,2022-06-05,16:55:00,App,Pressure,14TR_,T,-,-
11983,2022-06-05,16:55:00,Disp,Pressure,14TR_,T,-,-
11984,2022-06-05,16:55:00,App,Pressure,117TR_,T,-,-
11985,2022-06-05,16:55:00,Disp,Pressure,117TR_,T,-,-
11986,2022-06-05,16:54:51,App,Pressure,25TR_,T,-,-
11987,2022-06-05,16:54:51,Disp,Pressure,25TR_,T,-,-
11988,2022-06-05,16:54:15,App,Door,86TR_,C3,2G,2.91
11989,2022-06-05,16:54:15,Disp,Door,86TR_,C3,2G,2.91
11990,2022-06-05,16:52:33,App,Pressure,14TR_,T,-,-
11991,2022-06-05,16:52:33,Disp,Pressure,14TR_,T,-,-
11994,2022-06-05,16:49:34,App,Pressure,14TR_,T,-,-
11995,2022-06-05,16:49:34,Disp,Pressure,14TR_,T,-,-
11996,2022-06-05,16:49:17,Disp,Pressure,25TR_,T,-,-
11997,2022-06-05,16:49:16,App,Pressure,25TR_,T,-,-
12000,2022-06-05,16:45:57,Disp,Door,5TR_,C4,3D,3.01
12001,2022-06-05,16:45:56,Disp,Door,5TR_,C1,2G,3.01
12002,2022-06-05,16:45:55,App,Door,5TR_,C4,3D,3.01
12003,2022-06-05,16:45:55,App,Door,5TR_,C1,2G,3.01
12006,2022-06-05,16:42:22,Disp,Door,79TR_,C5,3D,3
12007,2022-06-05,16:42:21,App,Door,79TR_,C5,3D,3
12008,2022-06-05,16:41:17,App,Pressure,14TR_,T,-,-
12009,2022-06-05,16:41:17,Disp,Pressure,14TR_,T,-,-
12014,2022-06-05,16:39:27,Disp,Door,140TR_,C3,2D,3.18
12015,2022-06-05,16:39:02,App,Door,140TR_,C3,2D,3.18
12016,2022-06-05,16:36:53,App,Pressure,25TR_,T,-,-
12017,2022-06-05,16:36:53,Disp,Pressure,25TR_,T,-,-
12020,2022-06-05,16:33:11,Disp,Pressure,14TR_,T,-,-
12021,2022-06-05,16:33:10,App,Pressure,14TR_,T,-,-
12022,2022-06-05,16:32:56,App,Pressure,25TR_,T,-,-
12023,2022-06-05,16:32:56,Disp,Pressure,25TR_,T,-,-
12024,2022-06-05,16:31:23,App,Pressure,14TR_,T,-,-
12025,2022-06-05,16:31:23,Disp,Pressure,14TR_,T,-,-
12034,2022-06-05,16:28:56,Disp,Door,77TR_,C3,2D,2.79
12035,2022-06-05,16:28:56,Disp,Door,77TR_,C2,1G,2.79
12036,2022-06-05,16:28:55,App,Door,77TR_,C3,2D,2.79
12037,2022-06-05,16:28:55,App,Door,77TR_,C2,1G,2.79
12038,2022-06-05,16:26:40,App,Pressure,25TR_,T,-,-
12039,2022-06-05,16:26:40,Disp,Pressure,25TR_,T,-,-
12040,2022-06-05,16:25:35,App,Pressure,1TR_,T,-,-
12041,2022-06-05,16:25:35,Disp,Pressure,1TR_,T,-,-
12042,2022-06-05,16:22:01,Disp,Door,41TR_,C3,1D,3.21
12043,2022-06-05,16:21:59,App,Door,41TR_,C3,1D,3.21
12046,2022-06-05,16:17:14,Disp,Pressure,1TR_,T,-,-
12047,2022-06-05,16:17:13,App,Pressure,1TR_,T,-,-
12048,2022-06-05,16:14:24,App,Door,61TR_,C1,3G,2.89
12049,2022-06-05,16:14:24,Disp,Door,61TR_,C1,3G,2.89
12052,2022-06-05,16:12:29,App,Pressure,138TR_,T,-,-
12053,2022-06-05,16:12:29,Disp,Pressure,138TR_,T,-,-
12054,2022-06-05,16:12:17,Disp,Door,63TR_,C2,2G,3.18
12055,2022-06-05,16:12:11,App,Door,63TR_,C2,2G,3.18
12058,2022-06-05,16:09:55,Disp,Door,17TR_,C4,3G,3.1
12059,2022-06-05,16:09:53,App,Door,17TR_,C4,3G,3.1
12062,2022-06-05,16:01:09,App,Pressure,25TR_,T,-,-
12063,2022-06-05,16:01:09,Disp,Pressure,25TR_,T,-,-
12070,2022-06-05,15:55:28,App,Pressure,1TR_,T,-,-
12071,2022-06-05,15:55:28,Disp,Pressure,1TR_,T,-,-
12074,2022-06-05,15:54:12,Disp,Door,84TR_,C3,2D,3.18
12075,2022-06-05,15:54:07,Disp,Door,128TR_,C5,2D,2.89
12076,2022-06-05,15:54:05,App,Door,128TR_,C5,2D,2.89
12077,2022-06-05,15:53:59,App,Door,84TR_,C3,2D,3.18
12084,2022-06-05,15:52:25,App,Pressure,1TR_,T,-,-
12085,2022-06-05,15:52:25,Disp,Pressure,1TR_,T,-,-
12088,2022-06-05,15:46:49,Disp,Door,135TR_,C2,1D,2.88
12089,2022-06-05,15:46:48,App,Door,135TR_,C2,1D,2.88
12094,2022-06-05,15:36:56,Disp,Door,77TR_,C3,1D,3.06
12095,2022-06-05,15:36:51,App,Door,77TR_,C3,1D,3.06
12102,2022-06-05,15:29:53,Disp,Door,101TR_,C4,3G,2.99
12103,2022-06-05,15:29:47,App,Door,101TR_,C4,3G,2.99
12104,2022-06-05,15:28:29,App,Pressure,77TR_,T,-,-
12105,2022-06-05,15:28:29,Disp,Pressure,77TR_,T,-,-
12112,2022-06-05,15:21:16,Disp,Door,108TR_,C4,3D,2.92
12113,2022-06-05,15:21:11,App,Door,108TR_,C4,3D,2.92
12118,2022-06-05,15:15:31,Disp,Door,115TR_,C5,2D,2.91
12119,2022-06-05,15:15:30,App,Door,115TR_,C5,2D,2.91
12120,2022-06-05,15:14:16,Disp,Door,126TR_,C4,2D,2.88
12121,2022-06-05,15:14:16,Disp,Door,126TR_,C5,2D,2.88
12122,2022-06-05,15:14:15,App,Door,126TR_,C4,2D,2.88
12123,2022-06-05,15:14:15,App,Door,126TR_,C5,2D,2.88
12140,2022-06-05,15:04:40,Disp,Door,37TR_,C4,3D,3.12
12143,2022-06-05,15:04:29,App,Door,37TR_,C4,3D,3.11
12144,2022-06-05,15:04:04,App,Pressure,25TR_,T,-,-
12145,2022-06-05,15:04:04,Disp,Pressure,25TR_,T,-,-
12152,2022-06-05,14:58:44,Disp,Door,10TR_,C5,1G,3
12153,2022-06-05,14:58:43,Disp,Door,5TR_,C4,3D,3.06
12154,2022-06-05,14:58:42,App,Door,5TR_,C4,3D,3.06
12155,2022-06-05,14:58:38,App,Door,10TR_,C5,1G,3
12162,2022-06-05,14:56:28,Disp,Door,120TR_,C3,3G,3.13
12163,2022-06-05,14:56:27,App,Door,120TR_,C3,3G,3.13
12166,2022-06-05,14:55:30,Disp,Door,37TR_,C5,1G,3.11
12167,2022-06-05,14:55:29,App,Door,37TR_,C5,1G,3.11
12176,2022-06-05,14:46:38,App,Door,77TR_,C1,2D,2.91
12177,2022-06-05,14:46:38,Disp,Door,77TR_,C1,2D,2.91
12178,2022-06-05,14:46:05,App,Pressure,25TR_,T,-,-
12179,2022-06-05,14:46:05,Disp,Pressure,25TR_,T,-,-
12180,2022-06-05,14:42:21,App,Door,68TR_,C5,1G,3.02
12181,2022-06-05,14:42:21,Disp,Door,68TR_,C5,1G,3.02
12182,2022-06-05,14:40:35,Disp,Door,91TR_,C3,3G,3.07
12183,2022-06-05,14:40:34,App,Door,91TR_,C3,3G,3.07
12186,2022-06-05,14:38:05,App,Pressure,75TR_,T,-,-
12187,2022-06-05,14:38:05,Disp,Pressure,75TR_,T,-,-
12188,2022-06-05,14:34:17,Disp,Door,101TR_,C3,1G,2.85
12189,2022-06-05,14:34:16,Disp,DoorGeneral,101TR_,T,-,2.85
12190,2022-06-05,14:34:16,Disp,Door,101TR_,C2,3D,2.85
12191,2022-06-05,14:34:16,Disp,Door,101TR_,C4,2D,2.85
12192,2022-06-05,14:34:16,Disp,Door,101TR_,C1,2G,2.85
12193,2022-06-05,14:34:15,App,DoorGeneral,101TR_,T,-,2.85
12194,2022-06-05,14:34:15,App,Door,101TR_,C3,1G,2.85
12195,2022-06-05,14:34:15,App,Door,101TR_,C2,3D,2.85
12196,2022-06-05,14:34:15,App,Door,101TR_,C4,2D,2.85
12197,2022-06-05,14:34:15,App,Door,101TR_,C1,2G,2.85
12198,2022-06-05,14:33:26,Disp,Door,64TR_,C5,1G,3.07
12199,2022-06-05,14:33:25,App,Door,64TR_,C5,1G,3.08
12202,2022-06-05,14:22:23,App,Pressure,75TR_,T,-,-
12203,2022-06-05,14:22:23,Disp,Pressure,75TR_,T,-,-
12204,2022-06-05,14:20:57,App,Pressure,122TR_,T,-,-
12205,2022-06-05,14:20:57,Disp,Pressure,122TR_,T,-,-
12206,2022-06-05,14:20:27,App,Pressure,65TR_,T,-,-
12207,2022-06-05,14:20:27,Disp,Pressure,65TR_,T,-,-
12210,2022-06-05,14:19:11,Disp,Door,99TR_,C3,1G,3.06
12211,2022-06-05,14:19:10,App,Door,99TR_,C3,1G,3.06
12212,2022-06-05,14:17:16,Disp,Door,5TR_,C4,3D,3
12213,2022-06-05,14:17:15,App,Door,5TR_,C4,3D,3
12214,2022-06-05,14:16:47,App,Pressure,5TR_,T,-,-
12215,2022-06-05,14:16:47,Disp,Pressure,5TR_,T,-,-
12216,2022-06-05,14:14:17,Disp,Door,52TR_,C3,2G,2.89
12217,2022-06-05,14:14:16,App,Door,52TR_,C3,2G,2.89
12218,2022-06-05,14:10:15,App,Door,75TR_,C1,2D,2.98
12219,2022-06-05,14:10:15,Disp,Door,75TR_,C1,2D,2.98
12224,2022-06-05,13:55:03,App,Door,5TR_,C1,1G,3.18
12225,2022-06-05,13:55:03,Disp,Door,5TR_,C1,1G,3.18
12228,2022-06-05,13:52:51,Disp,Door,1TR_,C5,1D,2.97
12229,2022-06-05,13:52:50,App,Door,1TR_,C5,1D,2.97
12236,2022-06-05,13:48:42,App,Door,25TR_,C4,3D,3.08
12237,2022-06-05,13:48:42,Disp,Door,25TR_,C4,3D,3.08
12238,2022-06-05,13:48:25,App,Door,107TR_,C2,2G,3.03
12239,2022-06-05,13:48:25,Disp,Door,107TR_,C2,2G,3.03
12242,2022-06-05,13:43:56,Disp,Door,65TR_,C2,3G,3.13
12243,2022-06-05,13:43:55,App,Door,65TR_,C2,3G,3.13
12244,2022-06-05,13:43:07,App,Pressure,1TR_,T,-,-
12245,2022-06-05,13:43:07,Disp,Pressure,1TR_,T,-,-
12248,2022-06-05,13:40:09,App,Pressure,1TR_,T,-,-
12249,2022-06-05,13:40:09,Disp,Pressure,1TR_,T,-,-
12252,2022-06-05,13:39:56,Disp,Door,49TR_,C1,1D,2.78
12254,2022-06-05,13:39:32,App,Door,49TR_,C1,1D,2.78
12256,2022-06-05,13:39:30,Disp,Door,49TR_,C1,2D,2.78
12259,2022-06-05,13:38:45,App,Door,49TR_,C1,2D,2.78
12262,2022-06-05,13:37:51,Disp,Door,49TR_,C1,3D,2.78
12264,2022-06-05,13:37:18,App,Door,49TR_,C1,3D,2.78
12266,2022-06-05,13:37:16,Disp,Door,49TR_,C3,1D,2.78
12268,2022-06-05,13:36:31,App,Door,49TR_,C3,1D,2.78
12270,2022-06-05,13:36:29,Disp,Door,49TR_,C3,2D,2.78
12272,2022-06-05,13:35:54,App,Door,49TR_,C3,2D,2.78
12274,2022-06-05,13:35:52,Disp,Door,49TR_,C3,3D,2.78
12278,2022-06-05,13:35:00,App,Door,49TR_,C3,3D,2.78
12280,2022-06-05,13:34:58,Disp,Door,49TR_,C2,3G,2.78
12282,2022-06-05,13:34:35,App,Pressure,1TR_,T,-,-
12283,2022-06-05,13:34:35,Disp,Pressure,1TR_,T,-,-
12284,2022-06-05,13:34:35,App,Door,49TR_,C2,3G,2.78
12286,2022-06-05,13:34:32,Disp,Door,49TR_,C2,2G,2.78
12287,2022-06-05,13:34:16,App,Door,45TR_,C3,1G,2.88
12288,2022-06-05,13:34:16,App,Door,45TR_,C1,2G,2.88
12289,2022-06-05,13:34:16,Disp,Door,45TR_,C3,1G,2.88
12290,2022-06-05,13:34:16,Disp,Door,45TR_,C1,2G,2.88
12292,2022-06-05,13:34:09,App,Door,49TR_,C2,2G,2.78
12294,2022-06-05,13:34:07,Disp,Door,49TR_,C2,1G,2.78
12296,2022-06-05,13:33:44,App,Door,49TR_,C2,1G,2.78
12298,2022-06-05,13:33:42,Disp,Door,49TR_,C4,3G,2.78
12300,2022-06-05,13:33:18,App,Door,49TR_,C4,3G,2.78
12302,2022-06-05,13:33:15,Disp,Door,49TR_,C4,2G,2.78
12305,2022-06-05,13:33:01,Disp,Door,99TR_,C5,2G,3.2
12307,2022-06-05,13:32:51,App,Door,49TR_,C4,2G,2.78
12309,2022-06-05,13:32:49,Disp,Door,49TR_,C4,1G,2.78
12310,2022-06-05,13:32:48,App,Door,99TR_,C5,2G,3.2
12312,2022-06-05,13:32:04,App,Door,49TR_,C4,1G,2.78
12314,2022-06-05,13:32:02,Disp,Door,49TR_,C5,3G,2.78
12315,2022-06-05,13:31:33,App,Door,49TR_,C5,3G,2.78
12318,2022-06-05,13:31:30,Disp,Door,49TR_,C5,2G,2.78
12319,2022-06-05,13:31:10,App,Door,49TR_,C5,2G,2.78
12322,2022-06-05,13:31:07,Disp,Door,49TR_,C5,1G,2.78
12325,2022-06-05,13:30:41,App,Door,49TR_,C5,1G,2.78
12328,2022-06-05,13:29:32,Disp,Door,49TR_,C5,1D,2.78
12330,2022-06-05,13:29:16,App,Door,49TR_,C5,1D,2.78
12332,2022-06-05,13:29:13,Disp,Door,49TR_,C5,2D,2.78
12333,2022-06-05,13:29:06,App,Pressure,1TR_,T,-,-
12334,2022-06-05,13:29:06,Disp,Pressure,1TR_,T,-,-
12336,2022-06-05,13:28:53,App,Door,49TR_,C5,2D,2.78
12338,2022-06-05,13:28:50,Disp,Door,49TR_,C5,3D,2.78
12340,2022-06-05,13:28:27,App,Door,49TR_,C5,3D,2.78
12342,2022-06-05,13:28:25,Disp,Door,49TR_,C4,1D,2.78
12344,2022-06-05,13:27:12,App,Door,49TR_,C4,1D,2.78
12346,2022-06-05,13:27:10,Disp,Door,49TR_,C4,2D,2.78
12348,2022-06-05,13:26:52,App,Door,49TR_,C4,2D,2.78
12350,2022-06-05,13:26:50,Disp,Door,49TR_,C4,3D,2.78
12352,2022-06-05,13:26:27,App,Door,49TR_,C4,3D,2.78
12354,2022-06-05,13:26:25,Disp,Door,49TR_,C2,1D,2.78
12358,2022-06-05,13:25:32,App,Door,49TR_,C2,1D,2.78
12360,2022-06-05,13:25:29,Disp,Door,49TR_,C2,2D,2.78
12362,2022-06-05,13:25:05,App,Door,49TR_,C2,2D,2.78
12364,2022-06-05,13:25:03,Disp,Door,49TR_,C2,3D,2.78
12365,2022-06-05,13:24:34,App,Door,49TR_,C2,3D,2.78
12367,2022-06-05,13:24:32,Disp,Door,64TR_,C3,3G,2.82
12369,2022-06-05,13:24:31,Disp,Door,49TR_,C3,3G,2.78
12370,2022-06-05,13:24:31,App,Door,64TR_,C3,3G,2.82
12372,2022-06-05,13:23:42,App,Door,49TR_,C3,3G,2.78
12374,2022-06-05,13:23:40,Disp,Door,49TR_,C3,2G,2.78
12376,2022-06-05,13:22:55,App,Door,49TR_,C3,2G,2.78
12378,2022-06-05,13:22:53,Disp,Door,49TR_,C3,1G,2.78
12380,2022-06-05,13:22:06,App,Door,49TR_,C3,1G,2.78
12382,2022-06-05,13:22:04,Disp,Door,49TR_,C1,3G,2.78
12383,2022-06-05,13:20:58,App,Door,49TR_,C1,3G,2.78
12384,2022-06-05,13:20:55,Disp,Door,49TR_,C1,2G,2.78
12385,2022-06-05,13:20:28,Disp,SlowDoor,49TR_,C1,2G,2.78
12386,2022-06-05,13:20:26,App,SlowDoor,49TR_,C1,2G,2.78
12388,2022-06-05,13:20:07,App,Door,49TR_,C1,2G,2.78
12390,2022-06-05,13:20:04,Disp,Door,49TR_,C1,1G,2.78
12391,2022-06-05,13:19:24,App,Door,49TR_,C1,1G,2.78
12392,2022-06-05,13:18:57,App,Door,30TR_,C2,2G,2.82
12393,2022-06-05,13:18:57,Disp,Door,30TR_,C2,2G,2.82
12394,2022-06-05,13:18:46,App,Pressure,1TR_,T,-,-
12395,2022-06-05,13:18:46,Disp,Pressure,1TR_,T,-,-
12400,2022-06-05,13:16:05,App,Pressure,1TR_,T,-,-
12401,2022-06-05,13:16:05,Disp,Pressure,1TR_,T,-,-
12404,2022-06-05,13:14:27,Disp,Door,49TR_,C3,2D,2.78
12405,2022-06-05,13:14:17,Disp,Door,66TR_,C2,1G,2.94
12406,2022-06-05,13:14:17,Disp,Door,66TR_,C4,1G,2.94
12407,2022-06-05,13:14:16,App,DoorGeneral,66TR_,T,-,2.94
12408,2022-06-05,13:14:16,App,Door,66TR_,C2,1G,2.94
12409,2022-06-05,13:14:16,App,Door,66TR_,C4,1G,2.94
12410,2022-06-05,13:14:16,App,Door,66TR_,C4,3G,2.94
12411,2022-06-05,13:14:16,Disp,DoorGeneral,66TR_,T,-,2.94
12412,2022-06-05,13:14:16,Disp,Door,66TR_,C4,3G,2.94
12413,2022-06-05,13:11:32,App,Pressure,1TR_,T,-,-
